"text","page"
"This man examined the ETA Hoffmann story ""The Sandman,"" in which the title character comes at night to tear out children's eyes, as an example of the title concept of his 1921 essay ""The Uncanny."" He contended that the title figure was truly an Egyptian distantly related to Akhenaten in his Moses and Monotheism, and he controversially posited the existence of a ""death drive"" in Beyond the Pleasure Principle. Calling dreams ""the royal road to the unconscious"" was, for 10 points, what psychologist and author of Civilization and Its Discontents and The Interpretation of Dreams.","Sigmund_Freud"
"This experiment's namesake originally planned to run it in Germany, and a follow-up was completed in a rundown building to determine of prestige influenced its results. Its subjects were asked to pull a slip of paper from a hat to determine whether they would be the ""teacher"" or ""learner"" in the experiment. Though one person in this experiment would claim to have heart problems, the volunteers were asked to use a dial on a control board ranging from 14-450 volts, and over 65% took the dial to its greatest strength. For 10 points, name this Yale obedience study in which subjects were asked to shock people, despite hearing their screams from a nearby room.","Milgram_experiment"
"Greg Mankiw refers to it in a comparison of economist's views of Arthur Burns and Alan Greenspan. In a study of this phenomenon, Jones and Harris found that evaluators were more likely to ascribe pro-Castro beliefs to students writing pro-Castro papers, despite knowing they were assigned a position. Usually associated with the actor observer bias, this can be demonstrated when you believe that a driver that cuts you off is intrinsically mean instead of considering the context. For 10 points, what is this cognitive bias, a tendency of people to overemphasize personality-based factors rather than situational factors for others' actions?","Fundamental_attribution_error"
"The main critic of this work argued that the French explorer Bougainville's 1771 book Voyage around the World unduly influenced its author with its descriptions of free attitudes about sex. The only type of sexual prohibition described in the book is moetolo, or ""sleep crawling,"" in which a boy takes a girl by force while she sleeps. Meant by the author to help answer the question of whether the teen years were fraught sexually due to innate or societal expectations and later attacked by Derek Freeman, for 10 points, what is this anthropological work about adolescence in the title island by Margaret Mead?","Coming_of_Age_in_Samoa"
"One of these discusses a woman who at first refuses to open her mouth and who later falls ill after being given an injection of propyl. Another of these involved six or seven white wolves sitting on a big walnut tree outside of a window. Those episodes are ""Irma's Injection"" and ""Wolf Man,"" respectively. A book on these discusses the mechanisms of secondary elaboration and condensation, along with symbols and the title phenomena. For 10 points, identify this phenomena that, according to the activation-synthesis hypothesis, occurs during REM, and which were written about in Sigmund Freud's Interpretation of these.","Dream"
"Playwright David Williamson wrote The Heretic about the reaction to this person's work, and this figure was regularly seen in the company of a forked walking stick. One critic published a work called The Fateful Hoaxing of this person. The Tchambuli, Mundugmor, and Arapesh were the three titular groups studied in this figure's Sex and Temperament in Three Primitive Societies. Her most famous work examined adolescence among another group of Pacific islanders. Criticized by Dererk Freeman, for 10 points, name this American anthropologist and author of the work Coming of Age in Samoa.","Margaret_Mead"
"In one work, this economist cited trade unions and citizens' organizations as ""countervailing powers"" to the advantages of big business. Another of this man's works claims that shareholders are losing control of companies to upper-level ""technostructures"" that do not seek to maximize profit. That work argues that supply and demand have taken a backseat to advertising and vertical integration for corporations. Another of this man's works, which explores the economic disparity between the private and public, uses the term ""conventional wisdom."" For 10 points, name this author of The New Industrial State and The Affluent Society.","John_Kenneth_Galbraith"
"This thinker included a volume entitled ""The Origin of Table Manners"" and traced the origin of a myth from South America to the Arctic. This man's escape from his home country and work with his wife among the Namibkawra and Bororo of Brazil was detailed in his Tristes Tropiques. This thinker outlined his theory of why trickster gods are represented by ravens and coyotes in one work. In that same work, he coined the term ""bricolage"" to describe the creation of mythologies, as contrasted with the engineered. For 10 points, name this anthropologist and author of The Savage Mind whose four-part Mythologiques includes ""The Raw and the Cooked.""","Claude_Lévi-Strauss"
"This man rejected his own theory that deficit-based spending cannot increase demand because consumers can predict tax increase. In addition to his namesake ""equivalence,"" he is known for a law stating that the wage of workers stabilizes at the sustenance level. In addition to his Law of Rent, this economist also used the trade of English cloth for Portuguese wine to describe his most famous principle. For 10 points, name this nineteenth century who introduced comparative advantage in his Principles of Political Economy and Taxation and is credited with the ""iron law of wages.""","David_Ricardo"
"This thinker criticized ""empty texts"" that avoid potentially offensive content in a work co-written with Karen Zelan titled On Learning to Read, and he analyzed child raising practices on a kibbutz in The Children of the Dream. His time leading the Orthogenic School inspired his book on emotionally disturbed children titled Love is Not Enough, which led him to write The Empty Room, which outlined his ""refrigerator mother"" theory of autism. His time at Dachau inspired his article examining the psychological effect of living in a concentration camp, ""Individual and Mass Behavior in Extreme Studies."" For 10 points, name this psychologist who discussed the importance of fairy tales in The Uses of Enchantment.","Bruno_Bettelheim"
"This thinker described a girl who dreamed about a drop of water seen under a microscope and the creation of the world as the result of an ""adumbration."" In one work this psychologist outlined intuition and sensation as man's two perceiving functions and listed feeling and thinking as man's two judging functions, while another book discusses the fantasies of woman referred to as ""Frank Miller."" This author of Man and His Symbols inspired the Myers-Briggs Type Indicator test with his book Psychological Types, which also introduced the distinction between introversion and extroversion. For 10 points, name this Swiss psychologist who developed the concept of archetypes as part of his theory of the collective unconscious.","Carl_Jung"
"One work by this thinker discusses a ritual in which a coconut is placed in a pail of water and sinks for a period of twenty-one seconds called the ""tjeng."" In that work he discussed how babies are not permitted to crawl since society fears any association with animality, while a later section titled ""Playing with Fire"" discusses a concept from Jeremy Bentham about an action whose stakes are so high it is irrational to engage in. This thinker borrows a term from Gilbert Ryle about the difference between a twitch and a wink in an essay about ""thick description."" For 10 points, name this anthropologist who included ""Deep Play: Notes on a Balinese Cockfight"" in Interpretations of Culture.","Clifford_Geertz"
"This thinker argued hypotheses should not be subject to normative judgments, but rather should be evaluated on their ""simplicity"" and ""fruitfulness"" in his essay ""The Methodology of Positive Economics."" He stated money supply should annually increase by a set percentage in his namesake ""k-percentage rule."" One of his works claims that the practice of licensing doctors results in worse care and criticizes the Bretton Woods system arguing a floating exchange rate would be more effective. He wrote Free to Choose with his wife Rose and worked with Edmund Phelps to outline the ""natural rate of unemployment"" as a critique of the Phillips Curve. This economist called for a negative income tax to promote free markets in his book Capitalism and Freedom. For 10 points, name this leader of the Chicago School of economics who championed monetarism.","Milton_Friedman"
"This man and Blatt name a method for inducing cognitive dissonance by asking questions and then letting the subject spontaneously formulate a response. He used the term ""Hierarchic Integration"" to describe one of his theories, which relies on a process of conflict resolution called ""justice operation."" This psychologist proposed a thought experiment in which a man breaks into adrug store to steal for his sick wife. His best-known work was criticized for only examining male subjects in the book In A Different Voice by Carol Gilligan. That work outlines a theory dividing development into three levels: pre-conventional, conventional, and post-conventional. For 10 points, name this psychologist who outlined a six stage theory of moral development.","Lawrence_Kohlberg"
"This thinker uses the word ""armature"" to describe the inter-relation between code and message in the section ""Well-Tempered Astronomy"" appearing in a book that begins by discussing ""the macaws and their nest"" in its chapter ""Bororo Song."" This anthropologist described the ""mytheme"" arguing myth is a form of social speech and claimed incest taboos exist to encourage exogamy as part of his ""alliance theory."" This thinker analyzed figures who serve as mediators between life and death in his writing about Native American trickster gods such as the coyote, while he differentiated between the scientific approach of the ""engineer"" and the creative approach of ""bricolage"" in his book The Savage Mind. For 10 points, name this founder of structuralist anthropology whose Mythologiques series includes The Raw and the Cooked.","Claude_Lévi-Strauss"
"By Okun's Law, a one percent increase in this concept leads to a two percent loss in GDP. The Phillips Curve depicts an inverse relationship between inflation and this concept, whose types include structural and frictional. Most measurements of it do not include homemakers and students, and some do not account for discouraged workers. For 10 points, what is the term for when people who want to work cannot find jobs?","Unemployment"
"In one of his lectures, this thinker stated that the ""entrepreneur"" is as ""little dispensable"" as a doctor and defined a state as the entity with a ""monopoly of the legitimate use of physical force."" This author of Politics as a Vocation stressed the importance of ""charisma"" in leaders. He contrasted Jacob Fugger's ideas with Benjamin Franklin's in a work that claims that the title concept and ""vocational calling"" were forces behind the growth of the title economic system. For 10 points, name this German sociologist who wrote The Protestant Ethic and the Spirit of Capitalism.","Max_Weber"
"James Tobin determined that the relationship between this quantity and the nominal interest rate was not one-to-one due to changes in liquidity preference. It comes in cost-push and demand-pull varieties, consequences of which are sometimes called shoe leather costs and menu costs. A Phillips Curve plots this quantity against unemployment, showing an inverse relationship in the short run. For 10 points, name this quantity measured by the Consumer Price Index, the rise in the general level of prices over a period of time.","Inflation"
"One work by this thinker was written during a period of what he termed ""creative illness"" and includes a description of this thinker's encounter with a spirit he called Philemon. In addition to the Red Book, this thinker also wrote a work in which he analyzed the fantasies of a woman named Frank Miller and developed a concept explaining non-causal, but seemingly meaningful connections he termed synchronicity. This thinker developed the concept of intro- and extroversion as well as innate mentalities such as the shadow, anima and animus. For 10 points, name this Swiss psychologist who created the theory of the collective unconscious.","Carl_Jung"
"In one book, this thinker argued in sections such as ""The Technostructure"" and ""A Digression on Socialism"" that the United States was not a fully free-enterprise based economy and that large corporations were supplanting supply and demand through planning and the use of advertisement. This author of The New Industrial State served as John F. Kennedy's ambassador to India and also wrote a book originally titled Why the Poor are Poor in which he critiqued the use of GDP to measure prosperity and advocated investment in public schools and the ""New Class"" in order to create the title state. For 10 points, name this author of The Affluent Society.","John_Kenneth_Galbraith"
"This thinker distinguished between the development of goods across time and goods in various stages of production in 3-dimensional diagrams, which proved confusing. He wrote a three-volume work whose sections included The Mirage of Social Justice and The Political Order of a Free People. He argued that a certain form of government ""cannot possibly do what it promises"" in The Fatal Conceit. He said that a desirable society should have a market with ""spontaneous order"" that emerges when people do what they want within a legal framework, which he called catallaxy. In one work, this author of Law, Legislation, and Liberty and The Pure Theory of Capital argued that central planning leads societies down the title path eroding personal freedom. For 10 points, name this Austrian-born economist who wrote The Road to Serfdom.","Friedrich_Hayek"
"The paper describing one of this thinker's experiments mentioned the repeated use of the phrase ""He sure is a tough fella."" That paper was co-authored by Dorothea and Sheila Ross. This psychologist named mastery experiences and social persuasion as major sources of a person's belief in their abilities to manage situations, which he called self-efficacy. He presented a theory of human motivation in his Social Foundations of Thought and Action. In his most famous experiment, he put nursery school students in a room full of toys like baby cribs and dart guns after having adults play with toys in front of them in different ways. For 10 points, name this psychologist who showed that children exposed to aggressive adult behavior were more likely to rough up the namesake inflatable toy in the Bobo doll experiment.","Albert_Bandura"
"Robert Dahl argued against this work's central point in a study of New Haven. One chapter of this work claims that the New Deal was the fourth epoch of the title entity, and that currently it is in the fifth. This work asserts that there is no such thing as a self-made man in a section about how corrupt institutions lead to a ""higher immorality."" Its author refers to a certain group as ""the warlords""; they are among those whom this work claims work in ""The Conservative Mood."" Other chapters of this work describe ""The Political Directorate,"" ""The Chief Executives,"" and ""The Corporate Rich,"" all of whom are part of the title group. For 10 points, name this book which claims that a small social group controlling financial, military, and political interests controls America, a work of C. Wright Mills.","The_Power_Elite"
"This economist advocated government subsidies for having children in his native country in a work he wrote with his wife, Crisis in the Population Question, leading to their name becoming a slang term for sex in his native language. He distinguished between planned and realized savings in Monetary Equilibrium and examined third-world poverty in Asian Drama. One work by this man advanced the idea of cumulative causation. He blamed the Agricultural Adjustment Act and the minimum wage law for putting hundreds of thousands of sharecroppers out of work. That work suggests that poverty creates poverty. The Supreme Court cited him in supporting the argument that separate but equal facilities were inherently unequal in Brown v. Board. For 10 points, name this Swedish economist who wrote An American Dilemma: The Negro Problem and Modern Democracy.","Gunnar_Myrdal"
"This thinker conducted fieldwork among the Iroquois after meeting Ely Parker. He divided one work into parts about the growth of intelligence and the growth of the ideas of government, the family, and property. That work compares the Aztec Confederacy and the Grecian and Roman Gens. He contrasted the terms used in descriptive and classificatory systems of a certain concept. This author's books about other species include The American Beaver and his Works. In one work, he divided culture into the stages of savagery, barbarism, and civilization. Another work of his compares how cultures view kinship. For 10 points, name this ethnologist who wrote Systems of Consanguinity and Affinity and Ancient Society.","Lewis_H._Morgan"
"This man discussed the exogamy present in twelve particular classification groups of the Australian aborigines in his essay ""The Horror of Incest."" This thinker described a syringe that was used to inject fluid into a woman named Irma. This author of Totem and Taboo formulated concepts that act according to the ""reality"" and ""pleasure"" principles. He introduced the ego and id and the Oedipus complex, and wrote The Interpretation of Dreams. For 10 points, name this Austrian psychologist, the father of psychoanalysis.","Sigmund_Freud"
"This man wrote about the effect of religion on Asian societies in his works The Religion of China and The Religion of India. He defined the state as the entity that possesses a ""monopoly on the legitimate use of violence"" in his work Politics as a Vocation. This deliverer of the Freiburg Address argued that Calvinist ideas had motivated people to work hard and reinvest their profits, helping to bring about a for-profit economic system. For 10 points, name this German sociologist who wrote The Protestant Ethic and the Spirit of Capitalism.","Max_Weber"
"In this academic discipline, Daniel Everett's study of the Piraha attempted to refute the universality of recursion. William Labov's work in this field includes a study of stratification in New York City. A hierarchy named for a thinker in this field places a ""regular"" construct within the set of ""context-free"" ones. In this field, Grimm's Law describes sound changes. It includes the subdisciplines of morphology, syntax, and phonology. For 10 points each, name this discipline pioneered by Saussure and Noam Chomsky that describes the structure and origin of languages.","Linguistics"
"One of this man's works inspired a cartoon series in Look magazine which begins with a hard-hat wearing worker walking by a sign reading ""STAY ON THE JOB."" One of his later works discusses the importance of price signals as a way to communicate knowledge. This author of The Fatal Conceit wrote an essay stating ""Conservatism is only as good as what it conserves"" as part of the title explanation why he is not a conservative. Gunnar Myrdal complained about sharing the 1974 Nobel Prize with this man, his political rival. His most famous work claims that both fascism and socialism result in the title condition, which happens when central planning runs the economy. For 10 points, name this Austrian economist and free-market supporter who wrote The Road to Serfdom.","Friedrich_Hayek"
"Narayana Kocherlakota suggested that this concept and memory are equivalent, by showing equivalent economic allocations for a given economy when this is swapped with perfect memory. Miguel Sidrauski did pioneering work to introduce this concept to utility functions. In post Keynesian models, the supply of it is a function of the demand for bank credit. Changes in its supply have no impact on real variables according to the ""neutrality"" theory for it, and have a direct impact on the price level according to the ""quantity"" theory of this concept. For 10 points, identify this economic concept, whose supply is measured by M1and M2, and which was once backed by a gold standard in many countries.","Money"
"A 1990 book by Mike Davis is titled for one of these objects made of quartz. A Frank Lloyd Wright book is about the ""disappearing"" one of these objects and suggests creating one named ""Broadacre."" Lewis Mumford wrote about this location ""in History."" A book with this type of place in its title argues that the assimilation of children and neighborhood surveillance is achieved through sidewalks. That book by Jane Jacobs is titled for ""the death and life of the great American"" types of these places. Mumford's book titled for one of these places denounces their sprawl and has a chapter on ""The Myth of the Megalopolis."" For 10 points, name these locations, examples of which include Minneapolis and New York.","City"
"A theory of ""multiple"" types of this quality was proposed in the 1983 book Frames of Mind by Howard Gardner. The Three Stratum and Cattell-Horn-Carroll theories break this quality down into ""fluid"" and ""crystallized"" types. Raven's Progressive Matrices are used to measure Charles Spearman's ""g factor"" for this quality, which is constantly rising in a phenomenon known as the Flynn effect. Richard Herrnstein and Charles Murray argued that genetics and environment account for racial differences in measurements of this quality in The Bell Curve. The Stanford-Binet test is one common measure of it. For 10 points, name this mental faculty measured in a ""quotient.""","Intelligence"
"A book by this man, which Noam Chomsky gave a savage review, provides a functional account of language based on a four-term contingency model and modifiers called autoclitics. He discussed a community led by a board of six planners and founded by T.E. Frazier in a book that proposed a utopian society based on scientific ideals. This man, who wrote Verbal Behavior and argued against free will and moral autonomy in Beyond Freedom and Dignity, invented a laboratory apparatus consisting of a lever and a food dispenser. For 10 points, name this author of and Walden II, a behaviorist psychologist who designed a namesake ""box"" used to test operant conditioning.","B._F._Skinner"
"This term mainly denoted self-betterment in English when J. G. Herder applied it to larger groups in German, inspiring Wilhelm von Humboldt to use it in anthropology. It is the second word in the title of a book that theorizes ""survivals"" and calls the ""science"" of this concept ""essentially a reformer's science."" This concept is likened to ""personality writ large"" in the foreword of the book titled for its ""patterns."" Edward Burnett Tylor wrote about the ""primitive"" form of this concept, which is plural in the title of a Clifford Geertz book about its ""interpretation."" For 10 points, give this anthropological term that describes the different ways that distinct groups of people live.","Culture"
"Elton Mayo's Hawthorne Works studies employed the clinical methodology of this man, whose disciple Robbie Case theorized executive control structures. This thinker created the theory of ""genetic epistemology"" and theorized that people understand the world through schemata. He also devised an experiment asking subjects to identify the water levels of two beakers and described a phenomenon in which something that has disappeared from view is believed not to exist, leading to his coining of the term ""object permanence."" For 10 points, name this Swiss psychologist who included the sensorimotor stage in his four-stage process of cognitive development in children.","Jean_Piaget"
"This economist, whose theory was updated for a continuum of goods in a 1979 paper by Dornbusch, Fischer, and Samuelson, was championed in the Cambridge capital controversy by Piero Sraffa. The difference in the return from the most productive use of a unit of land and the return from marginal fallow land determines land value in this man's law of rent. Robert Barro proposed that tax changes do not affect spending levels in an equivalence named for this man, who illustrated international trade using Portuguese wine and English cloth. For 10 points, name this author of Principles of Political Economy and Taxation who formulated the theory of comparative advantage.","David_Ricardo"
"The preface to the English version of this book states that although this book is written for other members of the author's profession, he hopes that the lay people can understand and learn from it. Chapter 12 of this work describes a theoretical beauty contest as a way to explain price fluctuations in equity markets, which utilizes the guess 2/3 of the average game. A more prominent idea of this work is the idea that the equation c+i+g=y can be used to accurately represent GDP growth. This book advocates the idea that the growth of GDP is tied to aggregate demand, and as such governments should inject capital into the market. Written fifteen years after its authors The Economic Consequences of the Peace, for 10 points, identify this book that inspired FDR's efforts in the New Deal and lays out the economic theories of John Maynard Keynes.","The_General_Theory_of_Employment,_Interest_and_Money"
"According to Howard Becker's work on labeling theory, this phenomenon causes labeling that stands for cultural outrage. Travis Hirschi formulated the ""self-control theory"" of this phenomenon. Cesare Lombroso's anthropological studies led him to conclude a biological basis for this phenomenon. Merton's strain theory posits that anomie might lead a person to pursue this activity, which at law typically has the elements of actus reus and mens rea. For 10 points, name this kind of deviance, which violates prescribed law and is subject to prosecution.","Crime"
"This man developed the theory of governing elites, psychologically or culturally homogenous entities shaped by complex social forces, in Mind and Society. This man is the namesake of the ""law of the vital few,"" which states that approximately 80% of effects come from about 20% of causes. Kalldor and Hicks generalized a concept named for this man that describes a situation in which no one individual can become better off without making another person worse off. For 10 points, name this Italian social scientist who names an ""optimality.""","Vilfredo_Pareto"
"Raymond Williams stated that this concept is ""ordinary"" in a book that links the structure of the family with the organization of production. The ""honeymoon phase"" and ""negotiation phase"" are two parts of a four-stage model about how this phenomenon affects a foreigner. The etic approach to this idea objectively analyzes it using a universal framework and stands in contrast to the emic approach. It is defined as (*) ""personality-writ large"" in a book that analyzes the Dobu, Kwakiutl and Zuni using the concepts of the Apollonian and the Dionysian. Regions wherein this concept remains homogenous were put into namesake areas in a model developed by Alfred Kroeber. A book about its patterns that champions relativism was written by Ruth Benedict. For 10 points, name this concept, the set of values a civilization possesses.","Culture"
"Stephen Greenblatt's idea of a ""Renaissance of culture"" was developed after he read the works of this man. In one of his essays, this author described a ring of people forming a ""superorganism"" shouting ""pulisi, pulisi"" after the police arrived. That essay by this man is titled for a situation Jeremy Bentham first described, in which it is irrational for men to risk anything. This thinker compared the religion of (*) Morocco with that of Indonesia in his book Islam Observed, and another of his books discusses the ""theatre state"" in Negara. This thinker provided a definition of ethnography in his book The Interpretation of Cultures. For 10 points, name this Princeton anthropologist who discussed the Balinese cockfight in his essay ""Deep Play.""","Clifford_Geertz"
"Robert Barro expanded a concept named for this thinker, whose theories underwent a resurgence upon the publication of Production of Commodities by Means of Commodities by Piero Sraffa. He posited that the economic return of a piece of land is equal to the economic advantage of the site's most productive use relative to the advantage of using rent-free land for the same purpose. This thinker, who names the (*) ""equivalence"" of timings of tax changes, illustrated another concept with the examples of English cloth and Portuguese wine. For 10 points, name this British author of Principles of Political Economy and Taxation who posited comparative advantage and the iron law of wages.","David_Ricardo"
"This thinker, who developed a law that was mathematically described by R.J. Herrnstein, wrote three ""word books"" to aid teachers in reading instruction. He developed a theory of learning based on the idea that behaviors reinforced with a ""satisfying state of affairs"" are likely to be repeated, while those that are followed by an ""annoying state of affairs"" will be discouraged. He conducted a series of experiments in which a hungry (*) animal was trapped in a container until it hit a lever, reported in his book Animal Intelligence. For 10 points, name this American psychologist who developed his law of effect after putting cats into puzzle boxes.","Edward_Thorndike"
"A paper by Lalive, Luechinger, and Schmutzler about the changes to the German railway system uses traffic accident and infant mortality rates as examples of these concepts. Katz and Shapiro wrote a paper that claims that fax machines and telephones possess the network type of them. They were notably illustrated with the example of a train that makes sparks by Ronald Coase, whose namesake theorem states that, so long as transaction costs are minimal, they can be resolved through private deliberations. Pigouvian taxes seek to alleviate them, and they are usually represented graphically by adjusting a cost curve. Waste dumping and other forms of pollution are classic examples of the negative type. For 10 points, name the economic term for a cost or a benefit that was not caused by the party whom it impacts.","Externality"
"This book argues that considerations of representability affect the phenomenon of displacement. This book's final chapter describes an incident in which a child cries out ""Father, don't you see that I am burning?"" It's not by Robert K. Merton, but its fourth chapter, which deals with distortion, introduces the distinction between manifest and latent content. This book famously analyzes an incident in which an infection results from an injection given to a woman named Irma with a dirty syringe. It argues that the title experiences are forms of wish fulfillment. The author of this book described its central subject as the ""royal road"" to understanding the unconscious. For 10 points, name this book by Sigmund Freud which analyzes some nocturnal experiences.","The_Interpretation_of_Dreams"
"In one work, this thinker analyzed how warlike tendencies varied amongst men and women in the Arapesh, Mundugumor, and Tchambuli societies. A taped conversation between this person and James Baldwin became the basis for the book A Rap on Race. This thinker's fieldwork supported the thesis that relatively few people were part of the taupou system, and that the advent of Christianity led to a relaxation of that system rather than its reinforcement. The author of Sex and Temperament in Three Primitive Societies, this thinker claimed that a more overt sexuality and a lack of conflicting, restricting values eased the transition from adolescence to adulthood amongst the women on the island of Ta'u. For 10 points, name this anthropologist who wrote Coming of Age in Samoa.","Margaret_Mead"
"Gregory Bateson borrowed this thinker's division of the world into pleroma and creatura. His disciple Barbara Hannah wrote the book Encounters with the Soul about his development of the technique of active imagination. His interest in gnosticism led him to write a work which he attributed to Basilides, Seven Sermons to the Dead. According to this thinker, the crucial process in the development of the psyche is the integrative process of individuation. He described a male's feminine qualities and a female's masculine qualities as the anima and animus, respectively, which are two examples of the psychological archetypes he proposed. For 10 points, name this Swiss psychologist who theorized the collective unconscious.","Carl_Jung"
"Robert Thornberg studied this phenomenon among Swedish fifth graders, while P.M. Markey studied it using the fake chat room identities Jake and Suzy Harmen. Abraham Ross showed that this phenomenon is not affected by the presence of children. In game theory, this phenomenon is modeled by the volunteer's dilemma, in which each of N players can only benefit when they exert no effort but at least one other person does. Experiments testing this effect include one where students had a discussion over an intercom and one where people filled out a questionnaire while smoke filled a room. This effect was first studied by John Darley and Bibb Latané, who used concepts like pluralistic ignorance and diffusion of responsibility to analyze the case of Kitty Genovese's murder. For 10 points, name this psychological effect in which witnesses to an emergency do nothing.","Bystander_effect"
"This book discusses the upper-class residents of big cities in a chapter whose title is inspired by Ward McAllister's comment that there were only 400 people of importance in New York, ""The Metropolitan 400."" This book argues that the powerlessness of the modern middle class, among other things, invalidates the ""theory of balance."" It says that, because the U.S. never experienced a feudal stage, conservatives do not have pre-capitalist models but still promote traditionalism, in the chapter ""The Conservative Mood."" It claims that the title entity has become more reckless in the 20th century in its chapter ""The Higher Immortality."" Its opening chapter, ""The Higher Circles,"" introduces the idea that the military, the state, and corporations have an inordinate amount of influence. For 10 points, name this C. Wright Mills book which discusses a group of powerful individuals who dominate American society.","The_Power_Elite"
"This thinker identified personal, social, and environmental conversion factors as limits to a framework he proposed. He opined that the impartial spectator was a better alternative to the veil of ignorance in defending his teacher John Rawls's ""justice as fairness"" concept in The Idea of Justice. He used what people can do as the basis for the capability approach he developed in his article ""Equality of What?"" This thinker brought attention to (*) female infanticide in his article ""More Than 100 Million Women Are Missing."" In another work, he pointed to a rise in food prices, rather than a shortage of supply, as the cause of an event which killed 3 million in his native West Bengal. For 10 points, name this author of Poverty and Famines, an Indian welfare economist.","Amartya_Sen"
"This writer described eleven ""pairs of opposites"" of the Pleroma in one book. In another work, this thinker envisioned a black serpent, Philemon, and Salome visiting him while he employed ""active imagination."" This author of Seven Sermons to the Dead and the Red Book introduced the idea that two events can be meaningful and non-causal, which he termed (*) synchronicity. This author of Psychological Types differentiated between ""introversion"" and ""extraversion"" and created the idea of the collective unconscious. For ten points, name this Swiss founder of analytic psychology who once studied under Sigmund Freud.","Carl_Jung"
"According to a theory developed by Milton Friedman and Edmund Phelps, an expansionary monetary policy does not change this quantity in the long run, where wages are not sticky. The non-accelerating inflation rate of this quantity, which replaced the theory of its ""natural rate"", is equivalent to the Y-axis of the long-run (*) Phillips curve, whose short-run form posits a tradeoff between this quantity and inflation. The cyclical type of this occurs due to insufficient demand in the labor market, while the frictional type results when people move between jobs. For ten points, name this phenomenon in which people are unable to find work","Unemployment"
"One proponent of this idea wrote The Mentality of Apes while in Tenerife, where he also studied how people matched the words ""takete"" and ""baluba"" to spiky and rounded shapes, respectively. Another proponent of this idea illustrated the pitfalls of blindly obeying rules to solve problems in his book Productive Thinking. Fritz Perls developed a type of therapy based on this concept. Proximity, continuity, closure, and symmetry are among the tendencies explained by this idea's principle of (*) Prägnanz. A proponent of this idea defined the apparent movement caused by a changing static image as the phi phenomenon. It was first theorized by the trio of Kurt Koffka, Max Wertheimer, and Wolfgang Köhler. For 10 points, name this school of psychology that examines the brain's tendency to perceives the whole.","Gestalt_psychology"
"This man cited improved efficiency of airframe production and the Horndal iron works in an article outlining his ""learning by doing"" growth model. This man proved an equilibrium would exist in a perfectly competitive economy. That general equilibrium model is named for him and Gerard Debreu. He argued lack of information and moral hazard made health care especially prone to market failure in ""Uncertainty and the Welfare Economics of Medical Care."" Another theorem by this man shows there will always exist a decisive (*) voter with dictatorial powers under conditions like unanimity and independence of irrelevant alternatives. For 10 points, name this economist who showed the difficulty of a democratic social welfare function in his impossibility theorem.","Kenneth_Arrow"
"In one book, this man argues that the fall of the Roman Empire led to the rise of townsfolk with privileges over country folk. He argued for mandated universal education up to age ten in a book which worried that the repetition of one continuous task would dull laborers' minds. This man used the ""sympathy"" of an ""impartial spectator"" as the basis for a 1759 work of (*) ethics that was inspired by his teacher Francis Hutcheson. This author of A Theory of Moral Sentiments discussed the ""natural progress of opulence"" in a huge book which noted the self-interest of brewers, butchers, and bakers in critiquing mercantilism. For 10 points, name this Scottish Enlightenment author who used the term ""invisible hand"" exactly once in The Wealth of Nations.","Adam_Smith"
"This man examined the modifying effects of autoclitics in a book that described speech acts that demand a characteristic consequence, called ""mands"". This man designed a rejected missile system driven by pecking birds for ""Project Pigeon"". This author of Verbal Behavior denied the existence of ""autonomous man"" in a book that argues for ""cultural engineering"" through a scientific (*) ""technology of behavior"". Another work by this inventor of the air crib describes a group of ""planners, managers, workers, and scientists"" living in a utopian community vaguely inspried by Thoreau. For 10 points, name this author of Beyond Freedom and Dignity and Walden Two, an American psychologist who developed a namesake box for operant conditioning.","B._F._Skinner"
"One article by this thinker denied the existence of true objective scientific analysis of culture. This man distingished between the charismatic, traditional, and legal ""ideal types"" of leadership in a book that claimed the state has a ""monopoly on the legitimate use of force"". This thinker outline the development of institutions that ""dominate through knowledge"" in Economy and Society. This author of Politics as a (*) Vocation argued that individuals were increasing trapped in an ""iron cage"" of bureaucratic rationality in a work that traced how the rise of Reformation asceticism led to the flourishing of the free market. For 10 points, name this German sociologist who wrote The Protestant Ethic and the Spirit of Capitalism.","Max_Weber"
"Geoffrey MacCormack criticized this thinker for his imprecision in conflating the ""personality"" of an object with a Maori term called the ""hau"". He wrote an essay describing actions which are ""effective and traditional"", including walking and positioning the hands at rest, that he called ""body techniques"". That essay by this man inspired Norbert Elias's later work on habitus. His most famous book describes a concept which is imbued with ""spiritual mechanisms"", the most notable of which is reciprocity, in a phenomenon he called (*) ""total prestation"". That book by this man employs Malinowski's analysis of the kula ring, which he compares to the potlatch system of exchanging the title objects. For 10 points, name this nephew of Emile Durkheim who wrote The Gift.","Marcel_Mauss"
"This man's proposed inventions included a large tea glass outfitted with a string, so that it could be carried like a pail. In one work, this man examined internal, or ""autoclitic,"" speech, which can modify other types, including the labeling ""tact"" and the requesting ""mand."" In another book, he claims that one of the title concepts removes both credit for actions and blame for misdeeds by promoting a false sense of (*) autonomy, and asserts that bad behavior could be eliminated through cultural engineering. This author of Verbal Behavior and Beyond Freedom and Dignity examined the formation of superstition in pigeons and created a namesake apparatus in which pressing a lever activates a food dispenser. For 10 points, name this pioneer of operant conditioning, a ""radical behaviorist.""","B._F._Skinner"
