"text","page"
"A basic belief asserted in this work is that while all knowledge originates with experience, it does not always come from experience. Also, experience may only confer comparative universality to its judgments, as by induction. For example, space and time are not the products of empirical knowledge, but exist as a consequence of the author's ""Axioms of Intuition."" Proposing through the use of transcendental logic that philosophy is based on  ""a priori""  knowledge by determining its extent is ­ for ten points ­ what ""Critique"" of Immanuel Kant.","Critique_of_Pure_Reason"
"This work proposes that imagination is ""nothing but decaying sense"" and that passions are ""interior beginnings of voluntary motions."" Its author argues that Scripture is interpreted to justify the assumption of power by popes in its last section titled ""Of the Kingdom of Darkness,"" while another part states that the three causes of fights are competition, diffidence, and glory. One section in the part of this work titled ""Of Man"" compares aristocracy, democracy, and monarchy, while the preceding chapter, titled ""On the Natural Condition of Mankind,"" describes human existence as ""poor, nasty, brutish, and short."" Arguing for an absolute monarchy, this is, FTP, which political tract of Thomas Hobbes?","Leviathan_(Hobbes_book)"
"One of his posthumous publications consists of 676 lines of unorganized propositions and begins with a response to G. E. Moore; this work is entitled On Certainty.  One of his later works states that most philosophers have a ""craving for generality"", which causes them to ignore the multiple meanings of words.  That work, The Blue and Brown Books, followed a work that considered a language consisting only of the words ""rock"", ""slab"", ""pillar"" and ""beam"". His most famous work introduces the truth table and is organized into seven propositions, and makes the argument that the only way to argue philosophy is to be silent, because all philosophy is nonsense.  FTP, name this author of Philosophical Investigations, a logical positivist whose most famous work is the Tractatus Logico-Philosophicus.","Ludwig_Wittgenstein"
"One section of this work compares Copernicans and Ptolemaics, who may hope to produce a conviction, to Pyrrhonians, whose acknowledgment of the beneficial influence of their philosophy would mean that all human life must perish. In another section, its author states that the definitions of ""liberty"" and ""necessity"" have been a controversy about words, while, in another section, he distinguishes between ""ideas"" and ""impressions"" and argues that all creative power is nothing more than compounding the materials afforded by the senses. Yet another part of this work differentiates between ""relations of ideas"" and ""matters of fact,"" citing the example that a claim that the statement that sun will not rise tomorrow is no less intelligible than its affirmation. FTP, name this empiricist philosophical work by David Hume.","An_Enquiry_Concerning_Human_Understanding"
"Bertrand Russell's essay ""The Ancestry of Fascism"" argues against this person's point of view in a certain work, which stated that Hitler accepts or rejects doctrines on political grounds. In addition to that work, ""The Will to Believe,"" this person argued that Walt Whitman is an example of one who cannot feel evil due to his healthy mind in another work. In addition to The Varieties of Religious Experience, he wrote The Meaning of Truth as a sequel to another work which defines its title concept as whether a man chasing a squirrel around a tree goes around the squirrel or not. FTP, name this American philosopher and psychologist who wrote The Principles of Psychology and Pragmatism.","William_James"
"This philosopher wrote about the philosophies of Bergson and Russell in his Winds of Doctrine: Studies in Contemporary Opinion, while Goethe, Dante, and Lucretius were the subjects of his Three Philosophical Poets. While he involved Socrates in two discussions with the Stranger on self-government in Dialogues in Limbo, he broke with tradition by giving aesthetics a prominent role concerning human conduct in The Sense of Beauty. He argued that knowledge during the instant of awareness should be characterized as an ""essence"" in his Skepticism and Animal Faith. Author of the novel The Last Puritan, this is, FTP, which American philosopher and Harvard professor whose The Life of Reason discusses the idea of history repeating itself?","George_Santayana"
"One of his works, entitled Learning to Live Finally, is set to be posthumously released in 2007, and his earliest work included an introduction to Husserl's The Origin of Geometry. His first political tract famously lists ten plagues of the global capitalist system, and another of his works is written in two columns, one devoted to Hegel and the other to Genet. In addition to Spectre of Marx and Glas, he is most famous for a form of textual criticism which relies on analyzing the frameworks and assumptions behind a work in order to view it in a new light. FTP, name this French philosopher and author of Writing and Difference and Of Grammatology, the founder of deconstruction.","Jacques_Derrida"
"This philosopher used a pair of shoes from a van Gogh painting to distinguish real things from art in his The Origin of the Work of Art, and he defined ""enframing"" as the essence of the title entity in The Question Concerning Technology. His thought underwent ""the turn"" shortly after works like ""What is Metaphysics?"" signaled his split from his mentor at Freiburg, who was the dedicatee of his first major work, which uses existence, thrownness, and fallenness to describe the temporality of the existence that he called dasein, or ""being-there."" For 10 points, name this one-time assistant to Husserl, a Nazi-sympathizing forerunner of existentialism and author of Being and Time.","Martin_Heidegger"
"In its 11th and final section the author distinguishes between the extreme and moderate forms of antecedent and consequent, the two types of skepticism. It is concluded that the skepticism of this work is consequent, and that our belief of the real world is not rationally justified. It also attempts to resolve the difference between ""relations of ideas"" and ""matters of facts"" after the author has first distinguished impressions and ideas. First published in 1748, it was a reworking of the author's Treatise of Human Nature. FTP, name this work by David Hume often confused with an ""Essay"" by John Locke.","An_Enquiry_Concerning_Human_Understanding"
"He claimed that the principal goal of philosophy was to direct the mind to come to sound judgments, and he corresponded with Princess Elisabeth on the virtues of happiness and wrote about them in The Passions of the Soul. However, he may be best known for his Meditations on First Philosophy, where his most famous statement appears. Also a tutor to Queen Christina of Sweden, for 10 points, name this French philosopher who asserted that he knew he existed because he thought.","René_Descartes"
"Referring to metaphysics as ""enough of this kind of fiddling"", this thinker opposed rationalism and postulated that all ideas stemmed from a combination of sense-experience and reflection. Also known for political works like Two Treatises on Civil Government, he was later criticized by Berkeley for the means by which the primary and secondary qualities of objects created impressions upon the ""tabula rasa"" mind. For 10 points, name this empiricist author of An Essay Concerning Human Understanding.","John_Locke"
"In one work, this thinker indicated that political emancipation was insufficient for bringing about human emancipation, and that it may even be a hindrance. In another work, he stated that objective truth of thought is a matter of practicality, and that while philosophers have interpreted the world, they must learn to alter it. Another of his works discusses a phenomenon in which relationships are defined in terms of goods, termed (*) ""commodity fetishism"". In another work, he and Friedrich Engels discussed the bourgeoisie and the proletariat. For 10 points, identify this German philosopher who co-wrote The Communist Manifesto.","Karl_Marx"
"One thinker from this philosophical school, in the middle of a discussion of ""the live creature,"" stated that products and works of art exist separately. Another work from this school discussed the ""parallelogram of forces"" and communion wine, and states that the title action can only occur if our ideas are also true. In addition to producing Art as Experience and (*) ""How to Make Our Ideas Clear,"" another thinker from this school supported violating evidentialism in cases of hypotheses or self-fulfilling prophecies in his lecture ""The Will to Believe."" For 10 points, Charles Peirce, John Dewey, and William James were all major figures in which philosophical school?","Pragmatism"
"In one work, this thinker differentiates between a figure who ""considers what belongs to their proper natures"" and a figure who ""considers only what is true of creatures insofar as they are related to God.""That same work by him differentiates between truths which appeal to natural reason and divine truths which do not. In his most famous work, he refers to St. Augustine as ""The Theologian"" and discusses the concept of (*) God as the first mover. Also the author of Summa Contra Gentiles, this is, for 10 points, which Scholastic philosopher who put forth his five proofs for the existence of God in his Summa Theologica?","Thomas_Aquinas"
"The title of a 2004 book by Hilary Putnam refers to the author's attempt to develop a version of this ""without ontology,"" while a 1979 essay by Thomas Nagel describes a version of it ""without biology."" A book on this subject ""and language"" was written by Charles Stevenson, a leader of the ""emotivist"" school of thought concerning it. This subject was said to be without rational foundations in a book which discusses it ""and the limits of philosophy"" written by Bernard Williams. A 17th-century book with this title is divided into five sections, and moves ""in geometric order"" through such topics as ""the power of the understanding"" and ""human bondage."" FTP, name this philosophical subject which is discussed in a treatise by Aristotle known as the ""Nicomachean.""","Ethics_(Spinoza)"
"This person wrote that history travels from Asia to Europe, and that freedom spreads from one to some to all, in Lectures on the Philosophy of History. After he died, a group of writers associated with him—such as Bruno Bauer and David Strauss—argued that political laws would weaken because they were based on weak religious justifications. One of his works builds on the work of Immanuel Kant on transcendental logic and has books devoted to being, essence, and concept; each of those three books is divided into three sections, each containing three chapters. In addition to that work, Science of Logic, his work addressing shapes of consciousness was The Phenomenology of Spirit. Name this writer who wrote about the process of thesis, antithesis, and synthesis, which is known as his dialectic.","Georg_Wilhelm_Friedrich_Hegel"
"His argument for a ""lexical Difference Principle"" was challenged by John Harsanyi, who claimed that this man's premises implied utilitarianism. He proposed that ethical ideas be tested for ""reflective equilibrium,"" which he equates with ""Kantian constructivism"" in his book Political Liberalism. He hypothesized that individuals would give the best possible arrangement to the worst-off member of society from behind a ""veil of igorance,"" in a book which prompted Robert Nozick's response, Anarchy, State, and Utopia. FTP, name this philosopher who defended welfare states in A Theory of Justice.","John_Rawls"
"Among his essays are ""A Character of Sir Robert Walpole"" and ""That Politics May Be Reduced to a Science."" This latter work was included in the collection Essays, Moral Political and Literary, which also included an essay that discussed the idea of the true judge, ""On the Standard of Taste."" His 1757 work A Dissertation on the Passions was published alongside his Natural History of Religion. Kant credited this philosopher with interrupting his ""dogmatic slumber,"" referring to the challenge to causation that he first put forth in his 1737 work A Treatise of Human Nature. For 10 points, identify this Scottish philosopher who also wrote An Enquiry Concerning Human Understanding.","David_Hume"
"Charles LeBrun's lecture ""Conférence Sur L`expression"" was largely based this man's theory that all emotions stem from combinations of wonder, love, hate, desire, joy, and sadness, a theory expressed in Passions of the Soul. In another work, this thinker argued that his ability to conceive of a ""perfect being"" proved the existence of God, and raised the possibility that he is constantly deceived by an omnipotent ""evil genius"". Those arguments appear in his Meditations on First Philosophy, while he described his program of hyperbolic doubt and his system of Cartesian coordinates in Discourse on Method. FTP, name this dualistic French philosopher best known for arguing ""cogito ergo sum,"" or ""I think, therefore, I am.""","René_Descartes"
"One of this man's works opens with the question ""supposing truth is a woman - what then?"" Another work of this thinker includes a parable about a madman who runs through a marketplace seeking God. This author of The Gay Science wrote ""when you look long into the abyss, the abyss looks back at you"" in a book of aphorisms. This thinker explained the struggle between the Apollonian and Dionysian forms and introduced the term ""ubermensch"" or ""superman."" For 10 points, name this German philosopher and author of The Birth of Tragedy and Thus Spake Zarathustra.","Friedrich_Nietzsche"
"This thinker lionized an ideal person literally known as the ""lord's son"" and which most British scholars translated as ""gentleman."" He believed that calling things by their proper names preceded all other duties, a concept known as the ""Rectification of Names."" This man counted ""friend to friend"" and ""husband to wife"" among the five relationships. In addition to stressing the importance of filial piety, this man taught the concept of ""li,"" as proper behavior is crucial to an ordered society. For 10 points, name this Chinese developer of a philosophical system.","Confucius"
"In this man's Enquiry Concerning the Principles of Morals, this thinker introduces the problem of the missing shade of blue. In one work, this philosopher argues that natural laws cannot prove the existence of a god through the character Philo, who rebuts arguments by Cleanthes and Demea. Another of this philosopher's works added sections titled ""Of a Particular Providence and of a Future State"" and ""Of Miracles"" to his previous Treatise Concerning Human Nature. For 10 points, name this empiricist who wrote An Enquiry Concerning Human Understanding, a Scottish philosopher.","David_Hume"
"This thinker argued that for centuries people have been conned by the greatness of Plato into accepting his insidious ideas in a book composed of the parts ""The Spell of Plato"" and ""The High Tide of Prophecy."" He coined the term ""critical rationalism"" in that book, The Open Society and its Enemies. This man argued that disciplines like Freudian psychoanalysis and astrology were simply pseudosciences because they relied on induction instead of seeking out exceptions to established rules. For 10 points, name this Austrian philosopher of science who pioneered work on the concept of falsifiability.","Karl_Popper"
"In Book II of this work, the author notes that an idea is ""perfect"" if it represents knowledge of the omniscience of God, and it lays out the basis for the title concept in Book IV. Parts I through III contain scientific formulations pertaining to the nature of God, and part IV correlates the origin of mankind with the perfect nature of God. In Book IV, the author states that in order to live a prosperous life, one must accept one's place as a component of nature and live by the title concept. For 10 points, identify this work consisting of philosophical propositions which define man's place in relation to God and nature, the magnum opus of Baruch Spinoza.","Ethics_(Spinoza)"
"In one of this thinker's works, this thinker argues for descriptive rather than prescriptive meaning, and he discusses the ""language-game."" This thinker proposed ""the world is everything that is the case"" and stated ""Whereof one cannot speak, one must pass over in silence"" in a work in which propositions are numbered with decimals and are derived from seven numbered propositions, including the sixth, which states the form of a proposition. For 10 points, name this thinker who wrote Philosophical Investigations and Tractatus Logico- Philosophicus.","Ludwig_Wittgenstein"
"This thinker wrote that times when evidence is unavailable until after belief and cases when believing something actually made it true were situations in which beliefs should be adopted without proof. This author of ""The Will to Believe"" decried the lack of scientific study of religious beliefs in his Gifford Lectures on ""Natural Theology."" He used the example of a squirrel running around a tree in a book about ""a new name for some old ways of thinking."" For 10 points, name this author of The Varieties of Religious Experience and Pragmatism.","William_James"
"After leaving the army in 1619, he visited an old classmate, Marin Mersenne, in whose cell he noticed a fly buzzing on the wall. He came up with a new way of determining the fly's position using two lines from the side and below, which he later described more fully in an essay entitled Geography appended to his Discourse on Method. FTP name this French philosopher and mathematician known for his famous dictum ""I think, therefore I am.""","René_Descartes"
"One work by this author requires a world of constitutional republics to attain the namesake state of Perpetual Peace. The first formulation of one of this ethical theories states that one should only act if that action should become universal law, while his most famous work includes a debunking of the ontological proof of God's existence in the course of studying (*) a priori synthetic judgments. The formulator of the categorical imperative, name this German philosopher and author of Critique of Pure Reason and Critique of Practical Reason.","Immanuel_Kant"
"He said that governments should accept other Christian denominations to limit civil unrest, and both Leibniz and Berkeley criticized him for attacking the concept of innate ideas. Besides penning a Letter Concerning Tolerance, this philosopher stated that secondary qualities of objects do not exist without human perceptions, and that minds are born like (*) blank tablets or ""tabula rasa"". Name this suggester of the right to ""life, liberty and property"", a British empiricist who wrote Two Treatises of Government and Essay Concerning Human Understanding.","John_Locke"
"Walter Kaufmann translated this thinker's The Case of Wagner. He later rejected Wagner's romanticism and anti-Semitism in another essay collected in his On the Genealogy of Morals. He explained ""Why I Am So Wise"" in his autobiographical Ecce Homo, and described the will-to-power as a motivation to rise above slave morality. In another work, he describes eternal recurrence and the rise of the (*) ubermensch. Name this German philosopher who attacked Christianity in works like Beyond Good and Evil, and who stated ""God is dead"" in The Gay Science and Thus Spoke Zarathustra.","Friedrich_Nietzsche"
"His ideas were applied to the historical sciences by Wilhelm Dilthey and the Heidelberg school, while the Marberg school was dedicated to applying his insights to the physical sciences. He was ordered by the government to desist from future religious writings after the publication of Religion within the Limits of Reason Alone. Claiming that the reading Hume awoke him from his ""dogmatic slumber"", he went on to write such critical works as Foundations of the Metaphysics of Morals and Prolegomena to any Future Metaphysics. FTP, who was this author of Critique of Pure Reason?","Immanuel_Kant"
"His two volumes of essays entitled Dissertations and Discussions includes his famous twin essays on Coleridge and Bentham that represent the peak of his early thought. He delved into economics with Essays on Some Unsettled Questions of Political Economy, while as a philosopher he wrote an Examination of Sir William Hamilton's Philosophy. He published a classic statement in favor of women's suffrage in The Subjection of Women, and analyzed politics in the essay On Liberty. FTP, who was this English thinker, the author of Utilitarianism?","John_Stuart_Mill"
"The axioms utilized in this work of philosophy include ""That which cannot be perceived through another must be conceived through itself"" and ""Everything which is, is either in itself or another"". Part 2 explains the nature and origin of mind, holding that ""in the mind there is no absolute or free will"". Part 3, entitled ""On the Origin and Nature of the Emotions"", argues that emotions are confused ideas, while part 4, ""Of Human Bondage: Or, Of the Strength of the Emotions"", defines what is good. The most famous idea in this work is the pantheistic nature of God, presented using a famous ""geometric"" method modeled on mathematics. FTP, what was this work of philosophy by Baruch Spinoza?","Ethics_(Spinoza)"
"Late works by this philosopher include Identity and Difference and The Question after the Thing. He gained his degree with the dissertation ""The Doctrine of Judgment in Psychologism"", which was followed by the work The Theory of Category and Meaning in Duns Scotus. The nature and means of existence was a recurring topic, addressed in works like An Introduction to Metaphysics and On the Way to Language. FTP, who was this German best known for Being and Time?","Martin_Heidegger"
"Quentin Skinner has written a ""Very Short Introduction"" to this person's work, while John Pocock's work on this thinker's ""Moment"" argues that he was a humanist.  The eighth chapter of one of his major works criticized the ruler Agathocles of Syracuse, while this thinker used the term fortuna to describe harmful external forces which could only be controlled if one possessed virtu – an expansive notion which included a moral ""flexible disposition.""  Leo Strauss called him a ""teacher of evil,"" but Rousseau thought his most famous work was an expose of the immorality of rulers, and viewed the republican Discourses on Livy as most representative of his philosophy. FTP, name this ""subtle Florentine,"" author of The Prince.","Niccolò_Machiavelli"
"This man divided three ""worlds"" divided into subjective thought, objective thought, and physical matter in a work structured in a Hegelian thesis- antithesis-synthesis, an ""argument for interactionism""in the form of a dialogue with neurologist John Eccles, The Self and the Brain. This man described his project as ""inverting Heisenberg's metaphysical program"" in a work that includes appendices like ""Imaginary Thought Experiments"" and ""On Objective Disorder."" A better known book by this thinker is often published alongside the paper ""Indeterminism in Classical and Quantum Physics,"" and attacks the ""confusion of trends with (*) laws"" and the allure of the ""dream of prophecy."" Yet another book by this man attacks ""The Spell of"" one thinker and bemoans the ""High Tide of Prophecy."" This author of The Poverty of Historicism presents an alternative to verification in his Logic of Scientific Discovery, while his best-known work presents a critique of the state espoused by Plato in The Republic. FTP, name this proponent of falsifiability, the author of The Open Society And Its Enemies.","Karl_Popper"
"One work by this man contrasts naked, traditional, and revolutionary forms of the title concept, which is ultimately governed by the nature of the interaction between individuals and organizations. This thinker discusses how we can perceive time-order of words to differentiate ""Caesar killed Brutus"" from ""Brutus killed Caesar"" in one work; that work attempts to establish ""what is meant by ‘empirical evidence for the truth of a proposition."" Another work by this author of Power: A New Social Analysis draws a distinction between ""acquaintance"" and ""knowledge about"" by discussing the center of mass of the solar system, and that work uses a the ideas of primary and secondary occurrences of a phrase to evaluate the truth of ""the (*) king of France is bald."" That work by this man also discusses the connection between ""Scott"" and ""the author of Waverley"" in evaluating a new system of meaning, which this author proposes to replace those of Meinong and of Frege. In addition to writing An Inquiry into Meaning and Truth and ""On Denoting,"" this man wrote a work establishing the foundations of mathematics from symbolic logic in a collaboration with Alfred North Whitehead. FTP, name this co-author of Principia Mathematica.","Bertrand_Russell"
"Eccy de Jonge has written about this philosopher's connection to the environmental concept of Deep Ecology, which topic was also written about by Brenden MacDonald. In one of his works, this man wrote about ""the popular confusion of ready imagination with distinct understanding,"" which section occurs after one discussing ""true ideas,"" which are the instruments of the titular idea. This author of (*) On the Improvement of the Understanding wrote that reason does not preclude God from giving law to mankind in a work which also discussed the relativity of good and evil. This author of Tractatus Theological-Politicus also wrote a work in which the nature of God, the mind, human bondage to the emotions, and the power of understanding, are arranged in a geometric order. For ten points, name this Dutch moral philosopher who wrote Ethics.","Baruch_Spinoza"
"This author's father served as pastor of Röchen, and early influences on his work include Friedrich Ritschl and Erwin Rohde. This Basel classics professor summarized his own work in Ecce Homo, while his better works include On the Genealogy of Morals, Twilight of the Idols, Thus Spake Zarathurtra, and Beyond Good and Evil. For ten points, name the German philosopher perhaps best known for declaring that ""God is dead.""","Friedrich_Nietzsche"
"This man's cosmology is put forth in Le Monde, while in his last book, The Passions of the Soul, he posits the pineal gland as ""the seat of the soul"" in an attempt to address some of the problems with his mind-body dualism. In his most famous work, he puts forth the dream argument and his namesake demon to make his assumed hyperbolic skepticism more plausible, but he goes on to destroy this skepticism with the help of his ""clear and distinct"" perceptions criteria. For ten points, identify this author of the Meditations on First Philosophy, a 17th century Frenchman who said ""I think, therefore I am.""","René_Descartes"
"This man replied ""I am too old, too fat, too lazy, and too rich"" by way of declining an offer to continue his popular History of England. He argued for a form of compatiblism with his idea of ""liberty of spontaneity,"" and approached moral relativism with his view that ideas of morality derive from sentiments. He also argued that there is no proof of mental self-identity as we commonly view it just a series of perceptions and ideas. For ten points, identify his author of A Treatise on Human Nature, an 18th Scottish philosopher who argued that we cannot prove there are necessary causal chains.","David_Hume"
"The final sentence of a work he published in 1788, stating that the mind is awed by reflection on the starry heavens above and the moral law within, is inscribed on his tombstone. In his most famous work, published in 1781 and in a revised edition si  x years later, he tried to answer the question, ""Is synthetic a priori knowledge possible?"" FTP, name this German philosopher, who dealt with judgement, practical reason, and pure reason in a series of critiques.","Immanuel_Kant"
"Inspired by religious works by Tolstoy he discovered in a Galician village, he gave his money away and took a job as an elementary schoolteacher. Although his early work posited that language consists of identifiable, simple propositions that picture  facts about the world, his later writings attacked this notion, taking an instrumental view of language as consisting of a number of games. FTP, name this Austrian philosopher, author of the Blue and Brown Books, Philosophical Investigations, and the Tr  actatus Logico-Philosophicus.","Ludwig_Wittgenstein"
"Near the end its author follows a number of tangential discussions, arguing that there is no rational justification for belief in miracles and that human and animal reason are analogous. The author turns his conclusions to a compatibilist view of free will and determinism, exempting prisoners of course. It begins by distinguishing between impressions and ideas and continues by differentiating between relations of ideas and matters of fact. FTP, name this reworking of the first book of Treatise of Human Nature, a work by David Hume not to be confused with an essay by John Locke.","An_Enquiry_Concerning_Human_Understanding"
"This thinker proposed a method of operating under the assumptions of ideal theory before attempting to reform the non-ideal world. People support the same laws for different reasons in his conception of ""overlapping consensus"", and an individual's specific judgments and general beliefs are completely coherent in his proposed state of reflective equilibrium. The attributes of citizens are hidden from their representatives behind a ""veil of ignorance"" in a work of his which theorizes the title concept ""as fairness"". For 10 points, name this liberal American philosopher who wrote A Theory of Justice.","John_Rawls"
"In this work, reason is differentiated from random experience as a source of knowledge, and actions and passions, which are the two varieties of affects, are attributed to changes in one's striving for perseverance, or conatus. This work argues that the same nature can be analyzed physically or non-physically in terms of extension and thought, respectively. This work's concept of the Natura naturata is predicated by God, who is the one substance of the universe, a position later termed pantheism. For 10 points, name philosophical tract by Baruch Spinoza.","Ethics_(Spinoza)"
"This thinker attacked the ""third principle of assent"", enthusiasm, for its violation of the principles of reason, which must be clearly distinguished from faith in religious matters. This author of The Reasonableness of Christianity collaborated with the Earl of Shaftesbury on the Fundamental Constitutions of the Carolinas, and he distinguished between primary and secondary qualities and simple and complex ideas in a work which proposed a theory of the mind referred to as the ""tabula rasa"". FTP, name this English philosopher who wrote Two Treatises of Government, which enumerated the rights to life, liberty, and property.","John_Locke"
"This thinker discussed ""useful labor"" and ""simple labor power"" in a work also analyzing absolute surplus value, and this thinker attacked the individualistic theories of Pierre-Joseph Proudhon in The Poverty of Philosophy. This thinker theorized that people's social consciousness arose from their relations to modes of production, and he also proposed the concept of the ""dictatorship of the proletariat"" and interpreted history as a series of class struggles. For 10 points, name this German author of Capital who collaborated with Friedrich Engels on The Communist Manifesto.","Karl_Marx"
"In one work, this philosopher uses the analogy of lambs and eagles to compare blame exchanged between strong and weak humans and attributes ascetic ideals to the ""slave"" version of the titular concept. In another work, he equates life with the ""will to power"". In addition to On the Genealogy of Morals and Beyond Good and Evil, the concepts of ""eternal recurrence"" and the Übermensch are presented by the titular Persian prophet in another work by this philosopher. For 10 points, name this German philosopher who declared ""God is dead"" and wrote Thus Spoke Zarathustra.","Friedrich_Nietzsche"
"In one essay, this philosopher argued that revolution cannot reform a people's manner of thinking and only substitutes new prejudices for the old. That work declares religious contracts which make doctrines unalterable, regardless of who ratifies them, to be crimes against human nature because they restrict future generations from public use of their power of reason. This philosopher also theorized that a moral maxim is valid only if one could wish it to be made a universal law. For 10 points, name this German Enlightenment philosopher who formulated the categorical imperative.","Immanuel_Kant"
"This philosopher identified impetuosity and weakness as the two forms of akrasia, a condition in which a person contradicts reason due to emotion. He examined the literary use of mimesis and peripeteia in one work, and he stressed the responsibility of science to encompass the logical asymmetry of causation, expanding on the deductive reasoning applied to endoxa represented by the syllogism, which he introduced as part of his dialectic. The author of Poetics, Physics, and Metaphysics, For 10 points, name this Greek philosopher and student of Plato.","Aristotle"
"In one work, this philosopher emphasized the aesthetic value of man's passage from disturbance to harmony and the unification of action, feeling, and meaning, and another work by this philosopher refuted the critiques of Walter Lippmann. While discussing a system he associated with ""social intelligence"", he argued that freedom's importance lies in one's ability to be an individualized self, through which one can contribute to social consultations aimed at addressing public problems. For 10 points, name this pragmatist philosopher who wrote Freedom and Culture and Democracy and Education.","John_Dewey"
"This thinker's ""no class"" theory of classes addressed a problem arising from use of the unrestricted comprehension axiom and led to his formulation of type theory. In one work, this thinker interprets Lee Smolin's argument that the universe is perfect for sustaining black holes and maintains that the human brain is a handicap which God had no need to give mankind. In a collaboration with Alfred Whitehead, he attempted to work from a set of axioms to translate mathematical truths into symbolic logic. For 10 points, name this British philosopher who wrote Principia Mathematica.","Bertrand_Russell"
"One adherent of this school of thought used a conditional related to the death of Dion to refute the ""master argument"" of Diodorus Cronus, and members of this school of thought analyzed speech in terms of underlying meanings called lekta, or ""sayables"". This school of thought holds that fear and passion arise from false judgments and that virtue alone is sufficient for happiness. Advocated by the author of Meditations, For 10 points, name this philosophical school of thought embraced by Chrysippus, Zeno of Citium, and Marcus Aurelius.","Stoicism"
"This man wrote about ""The Epicurean,"" ""The Stoic,"" and ""The Platonist"" in separate essays included in his Essays, Moral and Political, while his ""gold- flow"" theory is described in the anti-mercantilist work Political Discourses. This author of a History of England also wrote a work introducing a microscope, razor, and fork as tools of philosophical inquiry. Besides A Treatise of Human Nature, he wrote about discussions between Cleanthes, Philo, and Demea in Dialogues Concerning Natural Religion, but he remains best known for a work which discusses a missing shade of blue and contains a section titled ""On Miracles."" FTP, name this Scottish empiricist philosopher and author of An Enquiry Concerning Human Understanding.","David_Hume"
"In the introduction to this work's first edition, its author claimed that ""everything which bears the least semblance of an hypothesis must be excluded,"" from the considerations of this text. It contains a chapter that points out the flaws of the physico-theological, and ontological arguments, while the history, architectonic, discipline, and canon of the titular concept are addressed in its second section on the ""Transcendental Doctrines of Method."" Containing a derivation of ""pure conceptions of the understanding,"" called categories, for ten points, identify this philosophical work which argues for synthetic a priori truths, the first major critique of Immanuel Kant.","Critique_of_Pure_Reason"
"One of his works argues that rationality is the core of all reality, and states that there is no reality besides that which is shaped by the mind; a condensed version of this work can be found in his Encyclopedia of the Philosophical Sciences. One of his works divides the title concept into abstract, moral and ethical spheres, and posits the idea that free will can only be realized in systems of property rights and contracts. In addition to the aforementioned Science of Logic, another work relies on the thesis- antithesis-synthesis method, and includes discussions of Absolute Knowing and the master-slave dialectic. FTP, name this German philosopher and author of The Philosophy of Right and Phenomenology of Mind.","Georg_Wilhelm_Friedrich_Hegel"
"One of his works consists solely of 392 questions such as whether an industrious nation can ever be poor and is titled The Querist, and he published an instrumentalist view of Newtonian dynamics titled De Motu. He criticized Shaftesbury and de Mandeville in a work about a 'minute philosopher,' Alciphron. He attacked the notions of infinitesimal change in calculus in a work addressed to ""an Infidel Mathematician,"" and criticized Cartesian dualism in works like A Treatise Concerning the Principles of Human Understanding. Also the author of A New Theory of Vision, FTP, name this advocate of immaterialism and author of Three Dialogues Between Hylas and Philonus, an Irish philosopher who said ""to be is to be perceived.""","George_Berkeley"
"This thinker discussed externalization while explaining the alienation of human labor. He called endless finitude ""false infinity"" and the abolishment of finitude ""true infinity"" in the ""Quality"" section of one work. This thinker's idealistic logicalization of the world is often called his ""Panlogismus."" He called great men ""Folk Spirits"" who affect the mediation of the weltgeist, or ""World Spirit,"" while lecturing on the philosophy of history. This author of The Science of Logic called the progress through thesis, antithesis, and synthesis the dialectic. For 10 points, name this author of The Phenomenology of Mind.","Georg_Wilhelm_Friedrich_Hegel"
"One of this thinker's works claims ""Subjectivity is truth"" and is seen as a sequel to a work that defines man as the ""Learner"" and his ""Error"" as sin. This author of Concluding Unscientific Postscript to Philosophical Fragments included the ""Seducer's Diary"" in another work that discusses the evolution through the aesthetic, ethical, and religious stages of life. He asked, ""Is there a teleological suspension of the ethical?"" in a work that contrasts the knight of infinite faith with the knight of infinite resignation. That work examines Abraham's sacrifice of Isaac. For 10 points, name this author of Either/Or and Fear and Trembling, a frequent user of pseudonyms.","Søren_Kierkegaard"
"This philosopher used the words ""triangle"" and ""beauty"" to distinguish between simple and mixed modes. His skepticism about the possibility of undeniable truth in religion is central to a work that advocates the separation of church and state, his Letter Concerning Toleration. This author also discussed waste as a limitation on property in a work that contains a critique of Robert Filmer's Patriarcha. He described the mind as a ""tabula rasa"" before writing a work that defines the means of survival as life, liberty, health and property. That work inspired parts of the Declaration of Independence. For 10 points, name this author of Two Treatises of Government.","John_Locke"
"A distinction between whether actions or common laws best create ideal conditions lead to the ""act"" and ""rule"" positions within this philosophical school. Characteristics like ""fecundity,"" ""intensity,"" and ""extent"" should be measured before one acts according to the ""hedonic calculus"" posited by this movement's founder, Jeremy Bentham. FTP John Stuart Mill wrote a book titled for what philosophy, which argues that one's actions should minimize suffering and maximize happiness?","Utilitarianism"
"This thinker used the example of billiard balls striking each other to consider the sentence ""A causes B,"" concluding that the statement is neither analytic nor synthetic, an argument related to this thinker's namesake problem of induction. This philosopher used the characters of Cleanthes, Demea, and Philo to consider various proofs of God's existence in his Dialogues Concerning Natural Religion. His namesake ""fork"" distinguishes between relations of ideas and matters of fact. FTP what Scottish philosopher of the 18th century wrote An Enquiry Concerning Human Understanding?","David_Hume"
