"text","page"
"The fortified lighthouse Farol de Barra can be found near this country's Bay of All Saints, which indents its city of Salvador. The ""Devil's Throat"" is among the many cataracts of the Iguazu Falls in this country, which has a large wetlands called the Pantanal. Its fourth largest city Recife is the capital of its Pernambuco region. Other attractions in the country include the Copacabana Beach and a giant statue of Christ the Redeemer. For 10 points, name this South American country with cities called Sao Paolo and Rio de Janeiro.","Brazil"
"In 1994, Ruth Shady Solis began excavating in this country's Norte Chico region, at a site known as Caral, which was dated to be founded before 2600 BCE. Further north, along the Fortaleza River, is the even older site of Huaricanga, which is dated to 3500 BCE. In the southern part of this country, in the Osmore River Valley, is Cerro Baul, a large mesa which was the meeting point for two ancient cultures who both worshiped the ""Staff God,"" the (*) Wari and the Tiwanaku. Also in this country was the Chimor culture, whose capital was at Chan Chan. ► For 10 points, name this country which is better known for sites of the Inkan civilization such as Machu Picchu and Nazca.","Peru"
"Mafia Island lies off the coast of this country, which also contains the Ngorongoro Crater in its north. This country's Gombe National Park was home to Jane Goodall's chimpanzee studies. Three large lakes border this country; one of them, Lake Tanganyika, named the republic that combined with (*) Zanzibar to form this country. Home to Dar es Salaam, name this African country, which contains such landmarks as the Serengeti Plain and Mt. Kilimanjaro.","Tanzania"
"Mount Darwin is the highest peak on its largest island, which lies north of the Drake Passage. The cities of Rio Grande and Ushuaia are possessed by one country, while another controls the island of Cape (*) Horn, the southern tip of this archipelago. Separated from mainland South America by the Strait of Magellan, name this archipelago owned by Argentina and Chile, whose name means ""Land of Fire.""","Tierra_del_Fuego"
"The town of Moshi is the chief base for ascent of this mountain, whose southern slopes features forests that are home to the rare Abbot's starling. At 13,000 feet is the Shira ridge, a remnant of a volcanic crater. A saddle at about 15,000 feet links the peak Mawensi with its highest point, the snow-clad dome Kibo, found at an elevation of 19,340 feet. FTP, what is this mountain of Tanzania, the highest in Africa?","Mount_Kilimanjaro"
"This country's northwestern neighbor is home to the Gonarezhou National park, which lies along its border with this country, and the Ruyuma rivers forms the border between this country and its northern neighbor. The Monte Binga is the highest mountain in this country, and the Inhambane bay forms an inlet into this country. The southern town of Ponta d'Ouro is a popular tourist destination in this country. The Bazaruto archipelago lies off the coast of this African country, whose city of Beira is its second largest, and the Limpopo and Zambezi rivers empty into a waterway named for this country. Bordered by South Africa, Zambia, Malawi, Zimbabwe, and Lesotho, and having its capital at Maputo, for 10 points, identify this country separated from Madagascar by a namesake channel.","Mozambique"
"One of the names of this country's largest lakes literally translates as ""Booze Vat"" and is a stunning green color. Its Central Highlands region is home to the ""Hals"" topography and such cities as Borgarnes. Its only native tree is the Betula pubsescens birch, which is being deforested because of topsoil erosion. This country's north is home to Dettifoss, the largest waterfall by volume in Europe, and Akureryi is the country's largest city outside the capital metropolitan area. This country's island of Surtsey emerged from the ocean in the 1960s. Vatnajökull covers 8% of the country, and has been the scene of Jökulhlaup, spectacular glacial eruptions and floods. For 10 points, name this North Atlantic island nation, home to Björk and unpronounceable place names.","Iceland"
"The Delft Island is located off of this country, and Mundal Lake lies along its west coast. One can observe estuarine crocodiles from the Kirindi Oya river in the Bundala National Park located in this country. The Kalu River is the second longest river in this country and to its west lies the Gulf of Mannar. The Knuckles mountain range is located in this country, and the city of Jaffna is located in its north. The Esala Perahara is an important festival in a city which houses the Asigiriya Cricket stadium, and visitors there should not miss the temple containing the sacred tooth of the Buddha. In addition to Kandy, this country's gem shopping center is located at Ratnapura, and one can see several ancient Buddhist sites in the city of Anuradhaputra. Somehow connected to its northern neighbor via Adam's Bridge, for 10 points, identify this country whose largest city is Colombo.","Sri_Lanka"
"This nation's Gorongosa National Park is home to seven miniature antelope species, and is located north of the city of Beira. Cabo Delgado is located south of the Rovuma River, which forms this nation's northern border. Its province of Niassa has capital at Lichinga, and borders both Lake Malawi and the country of Malawi. Its northwest province of Tete is home to Lake Cahora Bassa, which was formed after the building of a dam on the Zambezi river. This country is also home to the delta of the Zambezi River on the Indian Ocean. For ten points, name this African nation with capital at Maputo.","Mozambique"
"Cities in this geographical region include Santa Laura and Maria Helena, and a large source of revenue comes from its Calama basin. Lying mainly between the south bend of the Loa River and the mountains separating the Salado-Copiapó drainage basin, this region is under the control of a nation acquired it in the 1883 Treaty of Ancon. Salt flats stretching from the Andean foothills make up a significant portion of this region. Copper mines at Chuquicamata and mineral deposits northwest of Antofagasta containing sodium nitrate have made this area the subject of conflict in the War of the Pacific. For ten points, identify this South American desert, a cool region that defines a border with Peru but is primarily found in Northern Chile.","Atacama_Desert"
"It has only been called by its current name, meaning ""region of the Northern Sea,"" since 1869, before which it was called Yezo. It now has only about 16,000 of the aboriginal people who once inhabited all the islands that make up its country, but in 1800 the majority of its people were still Ainu. Hakodate on the Tusgaru Strait and the ski resort of Sapporo are main cities of, for 10 points, what northernmost of Japan's home islands?","Hokkaido"
"On its east lies the inlet of Garabogazkol, now largely cut off by evaporation. It south faces the Elburz mountains, while the republics of Kalmykia and Dagestan lie on its west. Its whole north coast is a massive depression and its entire surface is 92 feet below sea level. Astrakhan lies at the delta of the Volga into, for 10 points, what massive lake bordered by, among others, Iran, Kazhakstan and Russia?","Caspian_Sea"
"This nation administers the Tokelau Islands, and lesser members of its territory include the Bounty Islands and Stewart Island, which is separated from one of the main lands by Foveaux Straight. Its largest lake is Taupo, and its highest peak is Mount Cook. For ten points, identify the country, consisting mainly of North and South Islands, a South Pacific nation with capitol at Wellington","New_Zealand"
"Interesting attractions include Mariposa Grove and Merced Grove, containing many giant sequoias, and the Tuolumne Meadows, containing huge fields of wildflowers. Located in the main valley are Vernal Falls and Nevada Falls, as well as the park's namesake waterfall. The John Muir Trail can lead one on a 200-mile hike to Mount Whitney, but shorter hikes can lead one to beautiful sites such as Half Dome and Glacier Point. Created in 1890 this is, FTP, what California national park home to El Capitan?","Yosemite_National_Park"
"Komarno, Novi Sad, Giurgia, Constanta, Linz, Ulm, and Regensburg are all cities along this river, which has its source in Wurttemberg before reaching the Black Sea at Constanta. FTP, name this river which also flows through Belgrade, Bratislava, Buda  pest, and Vienna, and which was featured in a work by Johann Strauss that called it blue.","Danube"
"Lake Yojoa lies in the western part of this country, whose main waterways are the Ulua, Aguan, and Chamelecon Rivers. Its southern portion is dominated by the Cordillera Comayuga range, and the northeast is home to the massive Rio Platano Biosphere Reserve. The Bay Islands lie off its northern coast and to the east of its namesake gulf, which is an inlet of the Caribbean. FTP, name this Central American country, the eastern neighbor of El Salvador and northern neighbor of Nicaragua.","Honduras"
"A dorsal range in this island, reaches its highest point at Mt. Kinabalu, before extending southwest into the Crocker, Nieuwenhuis, and Muller Mountains. Its east coast is best developed around the Attaka area, and Cape Dattu in the southwest is also prominent. The Dayaks are the largest indigenous population, though they are now dwarfed by the Islamic Malays. To its northwest lies the South China Sea and to the north lie the Sulu and Celebes Seas. FTP, name this island divided into Kalimantan, Sabah, Sarawak, and Brunei.","Borneo"
"Some of the tallest peaks in this range include Isherim, Telpos-Iz, and Mount Sablya. Its namesake river marks the southern boundary. At a certain point it becomes a system of plateaus and is known as the Obshy Syrt, but this is well south of its Polar division, which is treeless arctic tundra. Its highest peak is in the Northern chain and is known as Gora Narodnaya. FTP, name this mountain range that stretches from the Arctic Ocean to Kazakhstan and which traditionally separates Europe and Asia.","Ural_Mountains"
"One of the largest herbariums in the world can be found at this city's Kew Gardens, which are located along with Hampton Court in this city's Richmond borough. Rugby is played in this city's Twickenham Stadium, and ministerial and bureaucratic offices can be found along the street of Whitehall in this city. A notable domed cathedral designed by Christopher Wren, St. Paul's, and the Prime Ministerial residence at 10 Downing Street can be found in this city which has a namesake ""Eye"" ferris wheel on its riverfront. For 10 points, name this city located on the Thames River, the largest city and capital of the United Kingdom.","London"
"The highest point in this country's Beskid Mountains is Mount Babia in its southeast, and Mount Rysy, this country's highest point, lies in the High Tatras Mountains in the southwest.  Among this country's sixteen provinces is Masovia, and a city formerly known as Breslau is the capital of the Lower Silesia province.  The western border of this country is known as the Oder- Neisse line, and the Carpathian Mountains make up this country's southern border. The Vistula River is found in, For 10 points, what Central European country which borders Germany on the west and contains the cities of Krakow and Warsaw.","Poland"
"The spread of the South American water hyacinth further backed up this river in its swampy Al-Sudd region. The farthest source of this river is the Kagera River, and it was called the Black River in ancient times due to the sediments it carried when it flooded. This river is dammed by the Aswan High Dam, creating Lake Nasser, and its watershed ends at the Ethiopian Plateau, where one of its two ""colored"" tributaries begins. Those tributaries, the White and the Blue, join in the Sudan. For 10 points, name this longest river in the world which drains into the Mediterranean Sea through its Delta in Egypt.","Nile"
"Asbestos Range National Park lies on this island's north coast, close to the mouth of the Tamar River upon which the city of Launceton lies. This island's capital lies on Storm Bay at the mouth of the Derwent River in the southern portion of this island. There are populations of Little Penguins on this island which is separated from a larger landmass by the Bass Strait, and other distinctive wildlife on this island included a namesake tiger which went extinct in the 1930s. For 10 points, name this island with capital at Hobart which lies south of Australia and has a namesake marsupial devil.","Tasmania"
"Cades Cove was a settlement in this mountain range before it was bought out by 1930, and Newfound Gap is a pass through a portion of these mountains. The northernmost mountains in this range are the Shickshocks and the Notre- Dame Mountains, but the highest points in this mountain range can be found in its southern portion, including Clingman's Dome and its highest point, Mount Mitchell. Including the Blue Ridge and the White Mountains, For 10 points, name this Eastern North American mountain range stretching from Georgia to Canada.","Appalachian_Mountains"
"Although this country is not Spain, Barcelona is the capital of this country's Anzoategui state. The Cordillera de Merida mountains, which include this country's highest point, Pico Bolivar, are located in the northwestern portion of this country, and other highlands in this country are La Gran Sabana, which include Angel Falls. The mouth of the Orinoco can be found in this country, and another notable body of water is the oil-rich Lake Maracaibo. For 10 points, name this South American country bordered to the west by Colombia and to the south by Brazil with capital at Caracas.","Venezuela"
"While the islands of Likona and Chisumula belong to Malawi, they lie entirely within this country's territorial waters, forming an enclave. Its highest point is Monte Binga, a nearly 2500-meter tall mountain located in the Inganya range. Tete and Lichinga are major cities in this country, which is split by the Zambezi River. For ten points, identify this African nation with capital at Maputo.","Mozambique"
"This country's northern lakes include Chiuta and Shirwa, and port towns include Xai-Xai and Lichinga. Ethnic groups in this country include the Shangaan in the southern regions, such as the Gaza province, while the north is dominated by the Makua. The Ruvuma River forms part of this country's northern border, and this country disputes the name of a lake which borders its Niassa Province. Its capital city lies in the southern tip and was once known Lourenco Marques, and the Zambezi River empties into the this country's namesake channel in the Indian Ocean. FTP, name this former Portuguese colony with capital at Maputo.","Mozambique"
"Among the territorial possessions of this nation is a sub-Antarctic archipelago including Marion Island and Prince Edward Island. The Karoo is a large desert region in this country, whose harbors include Saldanha Bay and Richards Bay, home to the world's largest coal export center.  The Drakensbergs are its highest mountains, while the Limpopo runs between Zimbabwe and this nation, which completely surrounds Lesotho. Recently, Kgalema Motlanthe became president of this nation, whose previous leaders include Thabo Mbeki, and Frederik de Klerk. The Cape of Good Hope lies at the tip of, FTP, which African nation whose capitals include Bloemfontein, Pretoria, and Cape Town?","South_Africa"
"It continues to dispute its border between its southern neighbor and this country's Zamora and Morona-Santiago Provinces. Cotopaxi is its highest active volcano, while its two major river systems are the Esmereldas and the Guayas. Its three main regions are La Costa, La Sierra, and El Oriente, and its capital is serviced by Mariscal Sucre International Airport. This country's highest point, Chimborazo, is the point on the earth's surface farthest from the center, and the capital of this country is surrounded by snow-capped volcanoes like Pichincha. Owner of the Galápagos Islands, FTP, name this South American country whose largest city is Guayaquil and whose capital is Quito.","Ecuador"
"This desert is home to a namesake bear, the only bear species endemic to a desert region. The Khongoryn Els are home to this desert's ""singing dunes,"" though sand dunes are rare in its mostly rocky expanse. Though it's arid, snow does fall here, due to this desert's situation on a plateau over 2500 meters high and its northerly latitude. Bordered on the southwest by the Tien Shan mountains, FTP what is this desert lying mostly in northern China and Mongolia?","Gobi_Desert"
"The dried lava fields of Craters of the Moon are located in the southeastern corner of this state, which is also the home of the Payette and Salmon Rivers. Those rivers' headwaters form in this state's Sawtooth Range, considered the birthplace of Sacajawea.  Both the Treasure and Magic Valleys are features of its landscape, along with the Snake River Canyon with nearby Shoshone Falls. French names adorn both its capital and the populous city of Coeur d'Alene, located in this state's northern panhandle. FTP, bordered by Wyoming and Montana to its east, what is this state with capital at Boise?","Idaho"
"A type of vegetation called fynbos is found in this country, which is also home to the Karoo [kuh-ROO], a semi-arid plateau. This country extracts natural gas offshore of Mossel Bay, and its city of Germiston is a railroad hub. North West is one of this country's nine provinces, and Venda is one of its eleven official languages. A political prison was once located on Robben Island seven miles offshore of this country. Swaziland is mostly surrounded by this country, and Lesotho is completely surrounded by it. For 10 points, name this country whose cities include Pretoria, Cape Town, and Johannesburg.","South_Africa"
"Chechen Island sits in this body of water, which the Greeks called the Hyrcanian Sea and which is saline because it is a remnant of the Tethys Sea. Along with Lake Baikal, it is home to one of only two species of freshwater dolphin. In its north it receives both the Ural and Volga Rivers, and Turkmenistan and Kazakhstan comprise its eastern shoreline. The largest city on this body of water is on the Absheron Peninsula in Azerbaijan. Baku lies on, FTP, what inland ""sea,"" sometimes described as the largest lake in the world?","Caspian_Sea"
"The cities of San Ubaldo, El Morrito and La Virgen lie on its shores while the Mancarron, San Fernando and La Venada are the largest islands of one of its archipelagos. The Mombacho volcano lies on its shore, while the Tistian Isthmus connects its volcanoes of Concepcion and Maderas. Bordered to the west by the Rivas Isthmus, this body of water is fed by the Tipitapa and San Juan rivers. Containing the Solentiname archipelago as well as the Zapatera and Ometepe islands, the city of Granada is the largest on its shores. For 10 points, name this freshwater lake in Central America whose name comes from the nation with its capital at Managua.","Lake_Nicaragua"
"The Azopardo River and Almirantazgo Fjord are features of this, whose Alberto de Agostini National Park contains the islands of Gordon, Londonderry and Hoste. Separated from Staten Island by the Le Maire Strait, this entity is home to the Selknam, Haush and Alacaluf peoples while the Yamana language is widely spoken. A native of this region, Jemmy Button, was brought to England by Robert Fitzroy on his first voyage of the Beagle, while Mount Darwin is its highest peak. With largest cities including Ushuaia and Punta Arenas, for 10 points, name this archipelago with its southern tip at Cape Horn, controlled by Argentina and Chile, whose name means ""Land of Fire"".","Tierra_del_Fuego"
"It boasts the Kapuas and Rajang Rivers, both of which are the longest rivers in their respective countries, and its highest point is Mt. Kinabalu, which makes it the third highest island in the world. It is bordered on the south by the Karimata Strait and on the east by the Makassar Strait, through which Wallace's Line passes. Home to the Dyak people, it includes the states of Sabah and Sarawak, while its southern portion is known as Kalimantan. Divided among Brunei, Malaysia, and Indonesia, this is, FTP, what third largest island in the world?","Borneo"
"One sacred site in this nation constructed upon a massive rock in the ocean is guarded by sea snakes while another temple was said to be formed when Indra slew a demon; these temples are Tanah Lot and Tirta Empul. One cultural activity is the  wayang kulit shadow puppet theatre and a metallic percussion ensemble known as the (*) gamelan. This nation occupies most of an island it shares with Malaysia and Brunei and another island of this nation is shared with Papua New Guinea. FTP, identify this Asian archipelagic nation that holds the islands of Borneo, Bali and Java and has its capital at Jakarta.","Indonesia"
"This body of of water is bordered by an eroded sandstone cliff known as Miner's Castle and it is fed by Bridalveil Falls; both of which are part of this body's Pictured Rocks Lakeshore. The Porcupine Mountains are found just off this lake's southern shore and this lake contains the heavily Finn-populated Copper Island. In 1975, it was the site of the wreck of the (*) Edmund Fitzgerald. The Canadian city of Thunder Bay lies on its north shore, while almost the whole of Michigan's Upper Peninsula abuts its south. Referred to as 'Gitcheegumee' by Longfellow, FTP, identify this largest freshwater lake by area; the largest of the American Great Lakes.","Lake_Superior"
"Sharp limestone spires known as tsingy make up this nation's Bemaraha national park and the Avenue of the Baobabs is a tree-lined dirt road in this country's western Menabe region. This country's major rice-growing area is centered at Lake Alaotra and its capital, which in the 17th century saw the rule of the Merina kings is now served by the Ivato Airport. This country was once the home of (*) Aepyornis, the now-extinct elephant bird, and its largest mammalian carnivore is the fossa which preys on this island's population of lemurs. The place where Malagasy is spoken, FTP, identify this large island nation off the southeastern coast of Africa with its capital at Antananarivo.","Madagascar"
"It is home to the largest non-delta river island in the world, Sauvie Island. Believed by 17th-century cartographers to be an estuary to the mythical Straits of Anian, its mouth was first observed in 1775 by Bruno de Heceta. The site of Hanford, where plutonium enriching was performed during the Manhattan project, lies along it, and dams along its length include Wanapum, Chief Joseph, and the Dalles. Pasco marks the point of confluence with the Snake, while the Willamette flows into it at Portland. For 10 points, what is this river, the second-largest in volume in North America, which forms part of the Oregon-Washington border?","Columbia_River"
"Makoshika and Medicine Rocks are among the state parks in this state, while federally administered areas include the Grant-Kohrs Ranch. The Milk, Marias, and Tongue rivers are among the smaller waterways in this state, while the Flathead enters the ""Clark"" fork of a larger river near Lake Pend Oreille. Visitors here can see the Charles M. Russell museum along with the Museum of the Rockies or visit the sites of the battles of Big Hole and Canyon Creek. The Bitterroot Mountains divide it from Idaho, and in the south lie three entrances to Yellowstone Park. Home of the ""Big Sky,"" this is, FTP what ""Treasure State"" with capital at Helena?","Montana"
"It only has one National Park, but some of the lesser-known federally- protected areas in this state include the John Day Fossil Beds National Monument and part of the Nez Perce National Historical Park. The Klamath Mountains, which are formally a part of the Siskiyou Mountains, form one of the major geographical areas of this state, as do the Coast Range and Cascade Mountains. Claiming to have the shortest river in the world in the D River, its more important waterways include the Deschute and Willamette Rivers. For 10 points, identify this state in the Pacific Northwest that is home to Mount Hood and Crater Lake.","Oregon"
"Although a number of rivers are present in this country, the Lempa is the only navigable one there. Most of the country is described as a volcanic upland - a continuation of its northern neighbors highlands-- and some of its tallest peaks include San Miguel, San Vicente, Santa Ana, and Izalio. For 10 points, name this; the only Central American country with no Caribbean coastline.","El_Salvador"
"Lake Umatilla was created by the opening of the John Jay Dam on this river. Its namesake Bar prevented early explorers from sailing up it. Lewis and Clark looked for a passage between it and the Missouri River, but none was found. Had it been found, a passage from New Orleans to the Pacific would have been opened up. The Snake River drains into, FTP, what large river which forms part of the border between Oregon and Washington, named for an early explorer of the Americas.","Columbia_River"
"Kras, Slovenia, was deforested to supply foundations for the buildings in this location, which is connected to Porto Marghera by the Ponte della Libertà. Neighbored by Lido to the southeast and Murano to the northeast, this comune is divided into six sestiere. The acqua alta phenomenon results in flooding of Chioggia and this area, but is not related to the 20th century subsidence of this settlement. Though it includes an island called Giudecca, Cannaregio in the north was the site of its famous Jewish ghetto. For 10 points, what city on the Adriatic is home to historic sites such as the Rialto Bridge and the Grand Canal?","Venice"
"This country's capital features a statue of a gold human playing a horn sitting on the Millennium Gate. About 94% of its population is Muslim, but the brand of Sufism practiced in this country incorporates Wolof traditions such as the tagg. This country's most famous tourist attraction is Gorée Island, once a center for slave transshipment and the site of the first French settlement here. This country borders Guinea on its southeast and its namesake river forms its boundary with Mauritania. For ten points, identify this West African country that also borders the Gambia and which has its capital at Dakar.","Senegal"
"Yuma County is the location of this state's lowest point and the Sangre de Cristo mountains divide its two main geographical features. Its rivers include the Arikaree, Laramie, and Canadian, while its national parks include Great Sand Dunes and Black Canyon of the Gunnison. Mount Elbert in this state's Lake County is the highest point in the Rocky Mountains. For ten points, identify this state with boundaries consisting only of lines of latitude and longitude; the only state entirely 1000 meters above sea level.","Colorado"
"The mouth of this river includes Baker Bay, Grays Bay, and Youngs Bay. Its early course takes a u-turn around the Selkirk Mountains to flow south, although it most notably flows west. Important points along this river include Kettle Falls and Celilo Falls and it was first called the ""River of the West"" by Spanish explorers. It also includes Sauvie Island and Miller Island, formerly known as Rock Island, the site of one of the many dams built on this river. It enters the Pacific Ocean near Astoria. For ten points, identify this river of the northwest U.S. that forms much of the Washington-Oregon border.","Columbia_River"
"Towns on it include Wawa, Marathon, Ontonagon, and Ashland, while it shoreline features such areas as Pukaskwa National Park and Pictured Rocks National Lakeshore. Its traditional role as a shipping route for iron mined in the Porcupine and Mesabi Ranges led to the growth of ports like Thunder Bay, Marquette, and Duluth. For ten points, name this deepest and largest of the Great Lakes.","Lake_Superior"
"The peak of Mt. Chimborazo in this mountain range is the farthest point on Earth's surface  from the center of Earth, and Tupungato and Cotopaxi are volcanoes found in this mountain range.  Ojos del Salado, the world's highest active volcano, is located here, and the Altiplano plateau is  the world's second highest plateau. Cities such as Arequippa and Medellin can be found in other  plateaus in this mountain range, and Mendoza is a frequent stop for climbers of Aconcagua. For  10 points, identify longest continental mountain range on Earth, stretching from Colombia and  Venezuela to Chile and Argentina.","Andes"
"The Drake Passage separates the South Shetland Islands of this landmass and Hornos Island of  a nearby landmass. Seas that border it include Scotia Sea and Bellingshausen Sea. Part of the  landmass is named Queen Maud Land, and that is bordered by the Weddell Sea. The Ellsworth  mountain range contains the largest mountains on this continent. Several features of the continent  are named after Amundsen including a bordering sea and an ice shelf. For 10 points, this is what  continent notable for having penguins and the South Pole.","Antarctica"
"This highest peak in this nation is the Pico da Neblina, while notable mountain ranges in this nation include the Espinhaco Mountains. Cities in this nation include Manaus, Belo Horizonte,  and Salvador. The Parana River rises in this nation. The only countries on the same continent  that do not border this country are Ecuador and Chile, while the Amazon rain forest is located  here. For 10 points, name this Portuguese-speaking South American nation, whose cities include  Sao Paulo and Rio de Janeiro.","Brazil"
"This country is involved in a territorial dispute over possession of the Greater and Lesser Tunb Islands, and the Dasht-e Lut and the Dasht-e Kavir are two deserts in this country's namesake plateau. Lake Urmia is located in this country close to the Turkish border. The Zagros Mountains form the spine of this country, and the cities of Qum, Tabriz, and Esfahan are located in this nation. For 10 points, name this country located in modern day Persia that has its capital at Tehran.","Iran"
"The Tanami Desert is located within this nation, and its extreme north is known as Arnhem Land, which is separated from the Cape York Peninsula by the Gulf of Carpentaria. Two states within this nation are separated by the Bass Strait, and its longest river, the Murray, forms just west of Mt.  Kosciuszko (KOH - ""see"" - ew - sko). The lowest point in this nation is also at its largest body of water, Lake Eyre (""AIR""). Tasmania is the southernmost state of, for 10 points, what island nation that borders the Great Barrier Reef and features such cities as Brisbane and Sydney?","Australia"
"This sea has developed into an ecological disaster over the past 50 years, and it is now divided into northern and southern parts. Fed by the Amu Darya and Syr Darya rivers, these rivers were diverted from the sea into water resources for irrigation under the supervision of Soviet authorities. Located within the country of Kazakhstan, FTP, name this sea that technically was never a sea, being once one of the largest lakes in the world.","Aral_Sea"
"In this city, Richard Cantwell courts a nineteen-year-old named Renata before dying of a heart attack in Hemingway's Across the River and Into the Trees. When Candide reaches this city, he is alarmed to find no Cacambo or Cunegonde, but only a former maidservant working as a prostitute.  Pierre is executed on the wheel after Belvidera and Jaffeir reveal a conspiracy to kill the leaders of this city in a work of Thomas Otway that is titled this city ""preserved."" In another work set in this city, a famous writer observes a fight on the beach from his chair, nearly intervening on the behalf of a boy he has become obsessed with, Tadzio.  FTP, name this city in which Gustav von Aschenbach dies in a work of Thomas Mann, the home of a titular ""Merchant"" from Shakespeare.","Venice"
"Its central basin is known as ""the cuvette,"" and its navigable portion begins at Kisangani. It receives the Luapula and Lualaba Rivers, from whose effluence at Boyoma Falls this river receives its name. Further downstream, following the addition of the Ubangi River, is the Pool Malebo, a widening of this river near two national capitals shortly before it tumbles over the Livingstone Falls on its way to the Atlantic Ocean. For 10 points, name this second longest river in Africa, which forms part of the boundary between a namesake ""Republic"" and ""Democratic Republic.""","Congo_River"
"Its highest point was once known as Mount Victoria but became Mount Tomanivi after independence. It controls the ethnically distinct island of Rotuma and is coterminous with the Koro Sea. Of this country's over three hundred islands, arranged in such groups as the Yasawa and Mamanuca, the largest are Viti Levu and Vanua Levu. For 10 points, name this island group in the South Pacific, located east of Vanuatu and south of Tuvalu, still struggling to manage relations between the ""Girmitiyas"" and natives from the capital of Suva.","Fiji"
"Like Sumatra, it was once known as Taprobane thanks to Alexander the Great's general Onesicritus, and classical geographers long debated whether it stretched nearly to the coast of Africa. Fronted on the west by the Gulf of Mannar, this island was formerly connected to the Asian mainland by a series of limestone shoals known as Adam's Bridge. For 10 points, name this teardrop- shaped island on whose eastern side lies the Bay of Bengal and which is separated from India by the Palk Strait, formerly known as Ceylon.","Sri_Lanka"
"This country's Sechura Desert is crossed by the Cascajal and Piura Rivers. This country's highest peak is Mount Huascaran, and notable archaeological sites in this country include the Huaca del Sol and Sipan, ruins of the Moche civilization. Visitors to this country can see the Amazon Rainforest in Iquitos, travel to the cities of Cajamarca and Arequipa, and row to Taquile Island, which lies 13,700 feet above sea level on this country's side of Lake Titicaca. The battles of Junín and Ayacucho were fought in this country, which contains the ruins of Machu Picchu. For 10 points, name this country west of Bolivia and north of Chile, whose capital is Lima.","Peru"
"In the east of this country lies the city of Perquin in Morazan department, near the site of the El Mozote, where several hundred civilians were killed in a massacre. The west of this country is notable for its Ruta de Flores and archaeological sites like Joya (hoya) de Ceren and Tazumal, and the neo-Gothic cathedral of the country's second-largest city Santa Ana. This country's capital is home to the Flor Blanca stadium, where a dirty dishrag was famously raised in place of another country's burnt flag, and the more modern Cuscutlan Stadium. Home to cities such as San Miguel and San Vicente, for 10 points, name this Central American country with no Caribbean coastline bordered by Guatemala and Honduras.","El_Salvador"
"This region is bordered on the far northeast by the Kerulen River which empties into Hulun Lake. Parts of it once saw the breeding of wild horses known as takhi, while even farther north in the same country is the Selenge River and its tributary, the Orhon. This area is bordered by the Sayan mountains and the Yablonoi to the north, while the Greater Khingan mountains lay to the east. Its southernmost region is called the Ala Shan and the Tarim basin to its west lies across the Tien Shan mountains. Mostly composed of bare rock, for 10 points, name this huge desert which spans southern Mongolia and northern China.","Gobi_Desert"
"The city of Gwadar in this country was an exclave of Oman until 1958 and the language isolate of Burushaski is spoken in the northern valleys of Yasin, Nagar, and Hunza. Other former princely states here include Swat, and the ruins of Taxila were once an important trading center. Modern day cities include Chitral and Gilgit, bases for a current search, and Quetta (kwe-tuh) and Multan. The Sahiwal district recently refused to allow an amusement park to be built on the ruins of Harappa. With former capitals including Rawalpindi and Karachi, FTP, name this South Asian country led by Pervez Musharraf.","Pakistan"
"This city burns seventy thousand barrels of liquefied petroleum gas every day, causing pollution so bad that some scientists have suggested blasting through a nearby mountain to help remove it. However, this may be unnecessary: no smog alerts have been issued in sixteen months, and pollutant levels have decreased. Such changes were not made possible until 1997, when this city's first popularly elected government passed stiffer environmental regulations. _FOR 10 POINTS_ \--name this most populous North American city.","Mexico_City"
"At its start, it skirts the Selkirk Mountains and passes through the Upper and Lower Arrow Lakes. The Spokane, Willamette [will-AM-it] and the Snake are major tributaries, and The Grand Coulee Dam and the Bonneville Dam lie on it. _FOR 10 POINTS_ —name this river, formerly known as the Oregon River, that forms the border of Washington and Oregon.","Columbia_River"
"The headwaters of the North and South Platte, Rio Grande and Arkansas can be found in this state, as can the highest Mountain in the Rockies, Mt. Elbert. Dinosaur National Monument, Sand Dunes National Monument and Mesa Verde National Park also find their home here. FTP, name the state, home of the Continental Divide.","Colorado"
"This country, with forests in the southwest and arid, desert-like land through the rest the westernmost in Africa is a low-lying country. Slave ships would often depart from this country's infamous Isle de Gorée for the New World. _FOR TEN POINTS_, name this former French country which surrounds Gambia and whose capital is Dakar.","Senegal"
"This country's province of Mendoza contains the continent's highest peak. This country and the UK have disputed claims over South Georgia and South Sandwich Islands. The Iguazu River, known for its namesake falls, flows into the Parana River in this country. This country's southern portion contains most of the Patagonia region, and it owns the eastern half of Tierra del Fuego. The northern part of this country is home to plains known as the Pampas, and the Rio de la Plata lies between it and Uruguay. For 10 points, name this South American country with capital Buenos Aires.","Argentina"
"At its delta, this river splits into Rosetta and Damietta branches. This river exits Lake Victoria at the site of the submerged Ripon Falls. The Lake Tana-sourced river ""Blue"" version of this river converges with its ""White"" version at Khartoum.  The building of the Aswan High Dam on this river ended its flooding in one country and created Lake Nasser. The Giza Plateau's namesake Great Pyramid lies on the west bank of this river. For 10 points, name this African river that empties into the Mediterranean Sea and flows through Cairo, Egypt, the world's longest.","Nile"
